Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;;;;
2021;Almeirim;0.122;0.0;0.0;0.0;0.129;0.017;0.214;0.534;;;;
2021;Almodôvar;0.195;0.0;0.0;0.0;0.15;0.0;0.046;0.445;;;;
2021;Alpiarça;0.0;0.0;0.0;0.0;0.0;0.0;0.029;0.501;;;;
2021;Alter do Chão;0.0;0.0;0.0;0.056;0.188;0.0;0.07;0.45;;;;
2021;Alvaiázere;0.0;0.0;0.0;0.0;0.0;0.15;0.051;0.496;;;;
2021;Alvito;0.0;0.0;0.0;0.213;0.0;0.261;0.029;0.537;;;;
2021;Amadora;0.289;0.0;0.0;0.0;0.296;0.878;1.0;1.0;;;;
2021;Amarante;0.0;0.0;0.0;0.0;0.0;0.0;0.805;0.479;;;;
2021;Amares;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.545;;;;
2021;Anadia;0.0;0.0;0.0;0.0;0.0;0.077;0.06;0.617;;;;
2021;Angra do Heroísmo;0.101;0.551;0.0;0.0;0.404;0.582;0.849;0.679;;;;
2021;Ansião;0.0;0.0;0.0;0.0;0.0;0.0;0.081;0.476;;;;
2021;Arcos de Valdevez;0.0;0.0;0.0;0.0;0.0;0.272;0.024;0.484;;;;
2021;Arganil;0.0;0.0;0.0;0.0;0.0;0.338;0.024;0.409;;;;
2021;Armamar;0.0;0.0;0.0;0.0;0.0;0.0;0.049;0.433;;;;
2021;Arouca;0.003;0.0;0.0;0.125;0.0;0.76;0.049;0.511;;;;
2021;Arraiolos;0.0;0.038;0.0;0.0;0.0;0.0;0.006;0.546;;;;
2021;Arronches;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.402;;;;
2021;Arruda dos Vinhos;0.0;0.15;0.0;0.139;0.0;0.951;0.071;0.69;;;;
2021;Aveiro;0.0;0.0;0.0;0.0;0.0;0.087;0.688;0.953;;;;
2021;Avis;0.0;0.0;0.0;0.0;0.0;0.0;0.128;0.537;;;;
2021;Azambuja;0.042;0.0;0.0;0.209;0.115;0.443;0.253;0.671;;;;
2021;Baião;0.0;0.0;0.0;0.0;0.408;0.0;0.346;0.414;;;;
2021;Barcelos;0.0;0.0;0.0;0.0;0.0;0.0;0.195;0.527;;;;
2021;Barrancos;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.377;;;;
2021;Barreiro;0.0;0.0;0.0;0.0;0.028;0.383;1.0;0.767;;;;
2021;Batalha;0.0;0.0;0.0;0.0;0.275;0.0;0.051;0.729;;;;
2021;Beja;0.118;0.0;0.0;0.0;0.254;0.725;1.0;0.752;;;;
2021;Belmonte;0.0;0.0;0.0;0.286;0.0;0.0;0.087;0.356;;;;
2021;Benavente;0.084;0.0;0.0;0.0;0.181;0.286;0.418;0.763;;;;
2021;Bombarral;0.0;0.0;0.0;0.111;0.0;0.233;0.027;0.474;;;;
2021;Borba;0.0;0.0;0.0;0.0;0.0;0.0;0.17;0.501;;;;
2021;Boticas;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.345;;;;
2021;Braga;0.0;0.0;0.0;0.0;0.0;0.213;1.0;0.831;;;;
2021;Bragança;0.181;0.0;0.0;0.0;0.024;0.0;0.295;0.61;;;;
2021;Cabeceiras de Basto;0.0;0.0;0.0;0.0;0.0;0.0;0.139;0.286;;;;
2021;Cadaval;0.596;0.0;0.0;0.15;0.0;0.0;0.067;0.543;;;;
2021;Caldas da Rainha;0.15;0.0;0.0;0.0;0.188;0.213;0.28;0.638;;;;
2021;Calheta [R.A.A.];0.0;0.0;0.0;0.0;0.672;0.0;0.019;0.39;;;;
2021;Calheta [R.A.M.];0.0;0.321;0.0;0.0;0.0;0.613;0.147;0.825;;;;
2021;Câmara de Lobos;0.878;0.0;0.024;0.0;0.0;0.063;0.425;0.521;;;;
2021;Caminha;0.0;0.0;0.0;0.0;0.0;0.0;0.038;0.406;;;;
2021;Campo Maior;0.0;0.0;0.0;0.0;0.0;0.0;0.242;1.0;;;;
2021;Cantanhede;0.0;0.0;0.0;0.0;0.0;0.0;0.169;0.709;;;;
2021;Carrazeda de Ansiães;0.0;0.0;0.0;0.115;0.0;0.038;0.053;0.356;;;;
2021;Carregal do Sal;0.0;0.024;0.0;0.0;0.233;1.0;0.047;0.599;;;;
2021;Cartaxo;0.0;0.272;0.0;0.0;0.0;0.167;0.098;0.629;;;;
2021;Cascais;0.077;0.0;0.0;0.0;0.199;0.397;1.0;0.92;;;;
2021;Castanheira de Pêra;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.432;;;;
2021;Castelo Branco;0.261;0.0;0.0;0.0;0.0;0.321;0.636;0.591;;;;
2021;Castelo de Paiva;0.0;0.0;0.0;0.0;0.0;0.0;0.11;0.368;;;;
2021;Castelo de Vide;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.397;;;;
2021;Castro Daire;0.007;0.0;0.0;0.0;0.0;0.0;0.11;0.372;;;;
2021;Castro Marim;0.0;0.0;0.0;0.0;0.0;0.0;0.109;0.384;;;;
2021;Castro Verde;0.098;0.0;0.0;0.233;0.052;0.0;0.066;1.0;;;;
2021;Celorico da Beira;0.0;0.063;0.0;0.0;0.0;0.0;0.061;0.627;;;;
2021;Celorico de Basto;0.0;0.0;0.0;0.0;0.0;0.0;0.138;0.298;;;;
2021;Chamusca;0.073;0.0;0.0;0.0;0.0;0.0;0.053;0.554;;;;
2021;Chaves;0.0;0.0;0.0;0.0;0.0;0.178;0.497;0.519;;;;
2021;Cinfães;0.0;0.0;0.0;0.0;0.0;0.174;0.247;0.686;;;;
2021;Coimbra;0.0;0.0;0.0;0.0;0.0;0.195;1.0;0.878;;;;
2021;Condeixa-a-Nova;0.0;0.47;0.0;0.0;0.178;0.0;0.084;0.616;;;;
2021;Constância;0.0;0.0;0.0;0.0;0.523;0.303;0.044;0.843;;;;
2021;Coruche;0.07;0.0;0.0;0.028;0.0;0.0;0.37;0.584;;;;
2021;Corvo;0.0;0.0;0.087;0.0;0.523;0.0;0.0;0.569;;;;
2021;Covilhã;0.0;0.0;0.0;0.0;0.0;0.223;0.591;0.559;;;;
2021;Crato;0.0;0.0;0.0;0.0;0.0;0.697;0.039;0.343;;;;
2021;Cuba;0.0;0.003;0.0;0.0;0.0;0.0;0.096;0.603;;;;
2021;Elvas;0.0;0.017;0.0;0.0;0.0;0.575;0.812;0.525;;;;
2021;Entroncamento;0.0;0.0;0.0;0.0;0.0;0.282;0.311;0.797;;;;
2021;Espinho;0.15;0.0;0.0;0.0;0.0;0.0;0.451;0.62;;;;
2021;Esposende;0.0;0.0;0.0;0.021;0.01;0.0;0.028;0.574;;;;
2021;Estarreja;0.0;0.0;0.0;0.0;0.0;0.031;0.484;1.0;;;;
2021;Estremoz;0.035;0.0;0.0;0.0;0.0;0.0;0.288;0.553;;;;
2021;Évora;0.0;0.0;0.0;0.0;0.003;0.188;0.677;0.802;;;;
2021;Fafe;0.0;0.167;0.0;0.0;0.0;0.23;0.251;0.364;;;;
2021;Faro;0.0;0.0;0.0;0.0;0.0;0.679;1.0;0.866;;;;
2021;Felgueiras;0.0;0.0;0.0;0.0;0.0;0.007;0.422;0.41;;;;
2021;Ferreira do Alentejo;0.0;0.0;0.0;0.0;0.523;0.0;0.128;0.616;;;;
2021;Ferreira do Zêzere;0.564;0.0;0.0;0.0;0.0;0.0;0.018;0.505;;;;
2021;Figueira da Foz;0.0;0.0;0.0;0.0;0.0;0.0;0.702;0.869;;;;
2021;Figueira de Castelo Rodrigo;0.0;0.233;0.0;0.0;0.258;0.0;0.165;0.318;;;;
2021;Figueiró dos Vinhos;0.0;0.0;0.0;0.0;0.01;0.0;0.042;0.4;;;;
2021;Fornos de Algodres;0.0;0.0;0.0;0.0;0.233;0.0;0.024;0.287;;;;
2021;Freixo de Espada à Cinta;0.0;0.0;0.0;0.0;0.0;0.0;0.062;0.375;;;;
2021;Fronteira;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.493;;;;
2021;Funchal;0.098;0.017;0.0;0.0;0.24;0.568;1.0;0.877;;;;
2021;Fundão;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0.56;;;;
2021;Gavião;0.0;0.0;0.0;0.038;0.0;0.0;0.023;0.263;;;;
2021;Góis;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.291;;;;
2021;Golegã;0.0;0.0;0.0;0.0;0.265;0.0;0.027;0.507;;;;
2021;Gondomar;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.599;;;;
2021;Gouveia;0.0;0.0;0.0;0.0;0.0;0.334;0.174;0.404;;;;
2021;Grândola;0.164;0.0;0.0;0.0;0.387;0.0;0.127;0.694;;;;
2021;Guarda;0.122;0.0;0.0;0.0;0.0;0.035;0.561;0.743;;;;
2021;Guimarães;0.0;0.0;0.0;0.0;0.0;0.091;0.564;0.57;;;;
2021;Horta;0.331;0.47;0.0;0.16;0.206;0.202;0.156;0.74;;;;
2021;Idanha-a-Nova;0.373;0.0;0.132;0.0;0.0;0.439;0.188;0.456;;;;
2021;Ílhavo;0.0;0.0;0.0;0.0;0.084;0.171;0.436;0.851;;;;
2021;Lagoa;0.132;0.0;0.0;0.0;0.0;1.0;0.33;0.648;;;;
2021;Lagoa [R.A.A.];0.554;0.787;0.0;0.125;0.523;0.85;0.801;0.448;;;;
2021;Lagos;0.47;0.0;0.0;0.0;0.056;0.843;0.237;0.563;;;;
2021;Lajes das Flores;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.571;;;;
2021;Lajes do Pico;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.366;;;;
2021;Lamego;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.454;;;;
2021;Leiria;0.0;0.0;0.0;0.0;0.0;0.038;0.739;0.783;;;;
2021;Lisboa;0.01;0.0;0.0;0.0;0.118;0.488;1.0;1.0;;;;
2021;Loulé;0.07;0.0;0.0;0.0;0.059;0.721;0.707;0.649;;;;
2021;Loures;0.157;0.0;0.0;0.0;0.188;0.676;1.0;0.908;;;;
2021;Lourinhã;0.502;0.0;0.0;0.073;0.08;1.0;0.226;0.593;;;;
2021;Lousã;0.049;0.042;0.0;0.0;0.0;0.0;0.167;0.576;;;;
2021;Lousada;0.0;0.0;0.0;0.08;0.0;0.0;0.421;0.368;;;;
2021;Mação;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.386;;;;
2021;Macedo de Cavaleiros;0.0;0.233;0.0;0.0;0.038;0.0;0.25;0.447;;;;
2021;Machico;0.0;0.746;0.0;0.0;0.0;0.0;0.238;0.691;;;;
2021;Madalena;0.0;0.348;0.0;0.0;0.286;0.481;0.063;0.468;;;;
2021;Mafra;0.0;0.0;0.0;0.0;0.348;1.0;0.422;0.646;;;;
2021;Maia;0.0;0.0;0.0;0.0;0.0;0.101;1.0;1.0;;;;
2021;Mangualde;0.042;0.0;0.0;0.369;0.059;0.725;0.2;0.793;;;;
2021;Manteigas;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.427;;;;
2021;Marco de Canaveses;0.0;0.0;0.0;0.045;0.0;0.091;0.904;0.417;;;;
2021;Marinha Grande;0.0;0.0;0.0;0.0;0.0;0.115;0.356;1.0;;;;
2021;Marvão;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.283;;;;
2021;Matosinhos;0.101;0.0;0.0;0.0;0.0;0.07;1.0;1.0;;;;
2021;Mealhada;0.0;0.0;0.0;0.0;0.0;0.129;0.039;0.758;;;;
2021;Mêda;0.0;0.0;0.0;0.0;0.0;0.0;0.024;0.355;;;;
2021;Melgaço;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.465;;;;
2021;Mértola;0.303;0.0;0.0;0.0;0.15;0.348;0.063;0.355;;;;
2021;Mesão Frio;0.0;0.0;0.0;0.0;0.0;0.0;0.051;0.451;;;;
2021;Mira;0.0;0.0;0.0;0.0;0.0;0.47;0.054;0.472;;;;
2021;Miranda do Corvo;0.031;0.0;0.0;0.0;0.0;0.0;0.049;0.418;;;;
2021;Miranda do Douro;0.0;0.523;0.0;0.0;0.038;0.0;0.046;0.379;;;;
2021;Mirandela;0.049;0.0;0.0;0.0;0.0;0.213;0.245;0.526;;;;
2021;Mogadouro;0.206;0.523;0.0;0.0;0.07;0.0;0.104;0.384;;;;
2021;Moimenta da Beira;0.0;0.0;0.0;0.0;0.0;0.317;0.279;0.358;;;;
2021;Moita;0.209;0.0;0.0;0.0;0.08;0.39;1.0;0.555;;;;
2021;Monção;0.0;0.0;0.0;0.0;0.0;0.0;0.023;0.463;;;;
2021;Monchique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.377;;;;
2021;Mondim de Basto;0.0;0.087;0.0;0.024;0.0;0.0;0.066;0.28;;;;
2021;Monforte;0.0;0.0;0.0;0.0;0.0;0.0;0.241;0.589;;;;
2021;Montalegre;0.014;0.523;0.0;0.0;0.0;1.0;0.051;0.416;;;;
2021;Montemor-o-Novo;0.195;0.0;0.0;0.0;0.094;0.0;0.093;0.532;;;;
2021;Montemor-o-Velho;0.094;0.0;0.0;0.0;0.0;0.0;0.12;0.542;;;;
2021;Montijo;0.094;0.0;0.0;0.0;0.261;0.425;1.0;0.66;;;;
2021;Mora;1.0;0.0;0.0;0.0;0.063;0.0;0.011;0.521;;;;
2021;Mortágua;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.576;;;;
2021;Moura;0.098;0.22;0.0;0.122;0.077;0.199;1.0;0.46;;;;
2021;Mourão;0.0;0.0;0.0;0.0;0.0;0.0;0.222;0.48;;;;
2021;Murça;0.0;0.0;0.0;0.0;0.038;0.275;0.113;0.419;;;;
2021;Murtosa;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.456;;;;
2021;Nazaré;0.024;0.0;0.0;0.0;0.028;0.0;0.089;0.6;;;;
2021;Nelas;0.0;0.0;0.0;0.0;0.094;0.317;0.104;0.721;;;;
2021;Nisa;0.0;0.087;0.0;0.0;0.0;0.0;0.07;0.305;;;;
2021;Nordeste;0.024;0.397;0.0;0.0;0.167;0.397;0.205;0.337;;;;
2021;Óbidos;0.418;0.0;0.0;0.233;0.0;0.0;0.019;0.572;;;;
2021;Odemira;0.017;0.0;0.0;0.024;0.0;0.286;0.103;0.439;;;;
2021;Odivelas;0.397;0.0;0.007;0.0;0.477;0.286;1.0;0.546;;;;
2021;Oeiras;0.0;0.0;0.0;0.0;0.091;0.101;1.0;1.0;;;;
2021;Oleiros;0.0;0.0;0.0;0.0;0.087;0.0;0.0;0.507;;;;
2021;Olhão;0.146;0.233;0.0;0.0;0.146;0.0;0.564;0.537;;;;
2021;Oliveira de Azeméis;0.0;0.0;0.0;0.0;0.0;0.0;0.199;0.695;;;;
2021;Oliveira de Frades;0.108;0.0;0.0;0.0;0.0;0.0;0.009;0.69;;;;
2021;Oliveira do Bairro;0.0;0.0;0.0;0.0;0.0;0.0;0.233;0.67;;;;
2021;Oliveira do Hospital;0.091;0.0;0.0;0.0;0.0;0.0;0.099;0.444;;;;
2021;Ourém;0.0;0.0;0.0;0.0;0.0;0.017;0.118;0.651;;;;
2021;Ourique;0.122;0.0;0.0;0.0;0.376;0.0;0.013;0.434;;;;
2021;Ovar;0.202;0.0;0.0;0.0;0.0;0.206;0.635;0.75;;;;
2021;Paços de Ferreira;0.0;0.052;0.0;0.0;0.0;0.063;0.655;0.413;;;;
2021;Palmela;0.063;0.049;0.0;0.0;0.0;0.0;0.426;1.0;;;;
2021;Pampilhosa da Serra;0.303;0.0;0.0;0.0;0.348;0.0;0.0;0.39;;;;
2021;Paredes;0.0;0.091;0.0;0.0;0.0;0.0;1.0;0.474;;;;
2021;Paredes de Coura;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.521;;;;
2021;Pedrógão Grande;0.0;0.324;0.0;0.0;0.0;0.321;0.03;0.476;;;;
2021;Penacova;0.0;0.122;0.0;0.0;0.014;0.0;0.029;0.512;;;;
2021;Penafiel;0.0;0.0;0.0;0.0;0.0;0.098;0.866;0.573;;;;
2021;Penalva do Castelo;0.0;0.0;0.0;0.0;0.0;0.0;0.038;0.466;;;;
2021;Penamacor;0.209;0.0;0.0;0.0;0.063;0.0;0.037;0.475;;;;
2021;Penedono;0.0;0.0;0.0;0.0;0.0;0.0;0.029;0.262;;;;
2021;Penela;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.579;;;;
2021;Peniche;0.0;0.108;0.0;0.0;0.125;0.251;0.215;0.553;;;;
2021;Peso da Régua;0.0;0.0;0.0;0.0;0.0;0.0;0.431;0.542;;;;
2021;Pinhel;0.0;0.0;0.0;0.0;0.0;0.0;0.061;0.358;;;;
2021;Pombal;0.0;0.0;0.0;0.0;0.003;0.0;0.369;0.621;;;;
2021;Ponta Delgada;0.321;0.491;0.0;0.0;0.084;0.063;1.0;0.751;;;;
2021;Ponta do Sol;0.0;0.0;0.0;0.0;0.0;0.0;0.085;0.377;;;;
2021;Ponte da Barca;0.0;0.0;0.0;0.15;0.0;0.0;0.003;0.33;;;;
2021;Ponte de Lima;0.0;0.0;0.0;0.0;0.0;0.0;0.075;0.469;;;;
2021;Ponte de Sor;0.0;0.0;0.0;0.098;0.0;0.0;0.189;0.607;;;;
2021;Portalegre;0.0;0.0;0.0;0.0;0.084;0.0;0.167;0.631;;;;
2021;Portel;0.0;1.0;0.0;0.0;0.0;0.0;0.096;0.517;;;;
2021;Portimão;0.042;0.0;0.0;0.0;0.024;0.732;1.0;0.631;;;;
2021;Porto;0.0;0.0;0.0;0.0;0.0;0.111;1.0;1.0;;;;
2021;Porto de Mós;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.745;;;;
2021;Porto Moniz;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.306;;;;
2021;Porto Santo;0.0;0.0;0.0;0.0;0.16;0.697;0.008;0.965;;;;
2021;Póvoa de Lanhoso;0.052;0.0;0.0;0.0;0.0;0.0;0.06;0.357;;;;
2021;Póvoa de Varzim;0.0;0.0;0.0;0.0;0.0;0.659;0.492;0.579;;;;
2021;Povoação;0.0;0.0;0.0;0.0;0.498;0.0;0.286;0.434;;;;
2021;Proença-a-Nova;0.0;0.0;0.0;0.0;0.0;0.0;0.027;0.562;;;;
2021;Redondo;0.0;0.233;0.0;0.0;0.0;0.0;0.084;0.56;;;;
2021;Reguengos de Monsaraz;0.0;0.348;0.0;0.15;0.31;0.603;0.284;0.567;;;;
2021;Resende;0.0;0.0;0.0;0.0;0.0;0.0;0.208;0.438;;;;
2021;Ribeira Brava;0.0;0.0;0.0;0.0;0.0;0.0;0.112;0.473;;;;
2021;Ribeira de Pena;0.0;0.286;0.0;0.0;0.0;0.0;0.051;0.716;;;;
2021;Ribeira Grande;0.244;0.216;0.0;0.01;0.0;0.0;1.0;0.572;;;;
2021;Rio Maior;0.0;0.0;0.0;0.0;0.0;0.411;0.152;0.673;;;;
2021;Sabrosa;0.0;0.0;0.0;0.038;0.0;0.0;0.058;0.534;;;;
2021;Sabugal;0.0;0.265;0.0;0.0;0.0;0.0;0.119;0.43;;;;
2021;Salvaterra de Magos;0.014;0.0;0.0;0.077;0.0;0.188;0.194;0.544;;;;
2021;Santa Comba Dão;0.01;0.0;0.0;0.087;0.0;0.0;0.067;0.514;;;;
2021;Santa Cruz;0.0;0.233;0.0;0.0;0.0;0.0;0.435;0.731;;;;
2021;Santa Cruz da Graciosa;0.0;0.0;0.0;0.0;0.063;0.0;0.17;0.634;;;;
2021;Santa Cruz das Flores;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.723;;;;
2021;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.0;0.216;0.932;0.712;;;;
2021;Santa Marta de Penaguião;0.0;0.0;0.0;0.0;0.0;0.0;0.114;0.323;;;;
2021;Santana;0.0;0.0;0.0;0.0;0.0;0.0;0.091;0.367;;;;
2021;Santarém;0.014;0.0;0.0;0.0;0.0;0.108;0.672;0.707;;;;
2021;Santiago do Cacém;0.098;0.0;0.0;0.0;0.0;0.0;0.133;0.634;;;;
2021;Santo Tirso;0.0;0.0;0.0;0.0;0.0;0.0;0.568;0.631;;;;
2021;São Brás de Alportel;0.0;0.0;0.0;0.0;0.0;0.164;0.056;0.526;;;;
2021;São João da Madeira;0.0;0.0;0.0;0.0;0.0;0.066;0.156;0.698;;;;
2021;São João da Pesqueira;0.293;0.0;0.0;0.0;0.463;0.92;0.048;0.501;;;;
2021;São Pedro do Sul;0.0;0.0;0.0;0.0;0.024;0.0;0.039;0.327;;;;
2021;São Roque do Pico;0.627;0.0;0.0;0.0;0.481;0.0;0.016;0.58;;;;
2021;São Vicente;0.0;1.0;0.0;0.0;0.0;0.0;0.02;0.317;;;;
2021;Sardoal;0.0;0.038;0.0;0.0;0.0;0.0;0.041;0.287;;;;
2021;Sátão;0.0;0.0;0.0;0.0;0.0;0.0;0.128;0.306;;;;
2021;Seia;0.0;0.0;0.0;0.0;0.0;0.0;0.264;0.429;;;;
2021;Seixal;0.129;0.0;0.0;0.0;0.279;0.78;1.0;1.0;;;;
2021;Sernancelhe;0.0;0.0;0.0;0.0;0.0;0.0;0.066;0.336;;;;
2021;Serpa;0.136;0.0;0.0;0.139;0.174;0.0;0.501;0.43;;;;
2021;Sertã;0.0;0.0;0.0;0.0;0.0;0.171;0.095;0.441;;;;
2021;Sesimbra;0.192;0.0;0.0;0.0;0.272;0.822;0.665;0.57;;;;
2021;Setúbal;0.0;0.0;0.0;0.0;0.216;0.213;1.0;0.916;;;;
2021;Sever do Vouga;0.0;0.617;0.0;0.289;0.0;0.0;0.023;0.659;;;;
2021;Silves;0.139;0.028;0.0;0.0;0.08;0.582;0.283;0.553;;;;
2021;Sines;0.272;0.0;0.0;0.0;0.0;0.488;0.209;1.0;;;;
2021;Sintra;0.15;0.0;0.0;0.0;0.338;0.648;1.0;0.921;;;;
2021;Sobral de Monte Agraço;0.0;0.115;0.0;0.0;1.0;0.063;0.046;0.566;;;;
2021;Soure;0.0;0.0;0.0;0.0;0.098;0.0;0.047;0.606;;;;
2021;Sousel;0.0;0.0;0.0;0.0;0.0;0.115;0.079;0.512;;;;
2021;Tábua;0.0;0.0;0.0;0.0;0.059;0.01;0.065;0.476;;;;
2021;Tabuaço;0.0;0.0;0.115;0.0;0.0;0.038;0.106;0.513;;;;
2021;Tarouca;0.0;0.0;0.0;0.0;0.0;0.0;0.058;0.339;;;;
2021;Tavira;0.192;0.418;0.0;0.0;0.3;0.902;0.161;0.488;;;;
2021;Terras de Bouro;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.468;;;;
2021;Tomar;0.038;0.0;0.0;0.0;0.185;0.296;0.433;0.618;;;;
2021;Tondela;0.0;0.0;0.0;0.0;0.094;0.091;0.084;0.711;;;;
2021;Torre de Moncorvo;0.634;0.0;0.0;0.0;0.15;0.087;0.034;0.377;;;;
2021;Torres Novas;0.0;0.0;0.0;0.0;0.0;0.38;0.19;0.696;;;;
2021;Torres Vedras;0.0;0.0;0.0;0.0;0.0;0.603;0.532;0.641;;;;
2021;Trancoso;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.501;;;;
2021;Trofa;0.0;0.0;0.0;0.0;0.0;0.0;0.274;0.796;;;;
2021;Vagos;0.017;0.0;0.0;0.122;0.0;0.582;0.137;0.567;;;;
2021;Vale de Cambra;0.0;0.0;0.0;0.0;0.0;0.0;0.023;0.812;;;;
2021;Valença;0.0;0.0;0.0;0.0;0.0;0.0;0.141;0.53;;;;
2021;Valongo;0.0;0.0;0.0;0.0;0.007;0.178;1.0;0.715;;;;
2021;Valpaços;0.0;0.0;0.0;0.0;0.031;0.233;0.175;0.315;;;;
2021;Velas;0.087;0.0;0.0;0.0;0.167;0.0;0.024;0.54;;;;
2021;Vendas Novas;0.167;0.0;0.0;0.0;0.0;0.0;0.123;0.599;;;;
2021;Viana do Alentejo;0.171;0.0;0.0;0.0;0.0;0.0;0.072;0.429;;;;
2021;Viana do Castelo;0.0;0.0;0.0;0.0;0.0;0.003;0.668;0.772;;;;
2021;Vidigueira;0.0;0.0;0.0;0.0;0.0;0.0;0.208;0.573;;;;
2021;Vieira do Minho;0.0;0.275;0.0;0.0;0.0;0.568;0.067;0.322;;;;
2021;Vila da Praia da Vitória;0.01;0.0;0.0;0.216;0.042;0.056;0.578;0.619;;;;
2021;Vila de Rei;0.812;0.0;0.0;0.0;0.0;0.0;0.011;0.335;;;;
2021;Vila do Bispo;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.493;;;;
2021;Vila do Conde;0.0;0.0;0.0;0.0;0.0;0.0;0.499;0.802;;;;
2021;Vila do Porto;0.0;0.0;0.0;0.003;0.0;0.348;0.068;1.0;;;;
2021;Vila Flor;0.321;0.0;0.0;0.0;0.174;0.0;0.037;0.446;;;;
2021;Vila Franca de Xira;0.059;0.0;0.0;0.0;0.122;0.843;1.0;0.953;;;;
2021;Vila Franca do Campo;0.0;0.038;0.0;0.415;0.132;0.038;0.385;0.336;;;;
2021;Vila Nova da Barquinha;0.0;0.0;0.0;0.0;0.15;0.0;0.09;0.43;;;;
2021;Vila Nova de Cerveira;0.0;0.0;0.0;0.0;0.0;0.188;0.008;0.707;;;;
2021;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.0;0.014;0.785;0.769;;;;
2021;Vila Nova de Foz Côa;0.0;0.0;0.0;0.0;0.073;0.0;0.024;0.466;;;;
2021;Vila Nova de Gaia;0.098;0.0;0.0;0.0;0.153;0.0;1.0;0.841;;;;
2021;Vila Nova de Paiva;0.0;0.582;0.0;0.0;0.0;0.038;0.027;0.374;;;;
2021;Vila Nova de Poiares;0.0;0.0;0.0;0.0;0.0;0.397;0.043;0.549;;;;
2021;Vila Pouca de Aguiar;0.0;0.07;0.0;0.0;0.024;0.0;0.119;0.364;;;;
2021;Vila Real;0.0;0.0;0.0;0.0;0.0;0.233;0.629;0.689;;;;
2021;Vila Real de Santo António;0.0;0.0;0.0;0.111;0.091;0.648;0.279;0.518;;;;
2021;Vila Velha de Ródão;0.0;0.0;0.0;0.0;0.0;0.0;0.03;1.0;;;;
2021;Vila Verde;0.0;0.0;0.0;0.0;0.0;0.0;0.142;0.402;;;;
2021;Vila Viçosa;0.0;0.0;0.0;0.348;0.0;0.105;0.063;0.657;;;;
2021;Vimioso;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.317;;;;
2021;Vinhais;0.348;0.0;0.0;0.0;0.202;0.0;0.12;0.311;;;;
2021;Viseu;0.0;0.0;0.0;0.0;0.077;0.516;1.0;0.671;;;;
2021;Vizela;0.0;0.223;0.0;0.0;0.0;0.0;0.022;0.444;;;;
2021;Vouzela;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.406;;;;
2022;Abrantes;0.0;0.0;0.0;0.0;0.0;0.0;0.53;0.786;;;;
2022;Águeda;0.0;0.0;0.0;0.0;0.052;0.0;0.354;0.767;;;;
2022;Aguiar da Beira;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.41;;;;
2022;Alandroal;0.0;0.0;0.0;0.0;0.0;0.0;0.016;0.618;;;;
2022;Albergaria-a-Velha;0.091;0.0;0.0;0.0;0.0;0.0;0.227;0.863;;;;
2022;Albufeira;0.066;0.0;0.0;0.0;0.505;0.69;0.73;0.661;;;;
2022;Alcácer do Sal;0.028;0.0;0.0;0.0;0.0;0.0;0.066;0.668;;;;
2022;Alcanena;0.0;0.0;0.0;0.0;0.0;0.0;0.068;0.814;;;;
2022;Alcobaça;0.052;0.0;0.0;0.0;0.066;0.091;0.383;0.673;;;;
2022;Alcochete;0.0;0.0;0.0;0.0;0.153;0.829;0.153;1.0;;;;
